iso_code	continent	location	date	total_cases	new_cases	new_cases_smoothed	total_deaths	new_deaths	new_deaths_smoothed	total_cases_per_million	new_cases_per_million	new_cases_smoothed_per_million	total_deaths_per_million	new_deaths_per_million	new_deaths_smoothed_per_million	reproduction_rate	icu_patients	icu_patients_per_million	weekly_icu_admissions	weekly_icu_admissions_per_million	weekly_hosp_admissions	weekly_hosp_admissions_per_million	total_tests	total_tests_per_thousand	new_tests_smoothed	new_tests_smoothed_per_thousand	positive_rate	tests_per_case	tests_units	total_vaccinations	people_vaccinated	people_fully_vaccinated	total_boosters	new_vaccinations	new_vaccinations_smoothed	total_vaccinations_per_hundred	people_vaccinated_per_hundred	people_fully_vaccinated_per_hundred	total_boosters_per_hundred	new_vaccinations_smoothed_per_million	new_people_vaccinated_smoothed	new_people_vaccinated_smoothed_per_hundred	stringency_index	population_density	median_age	aged_65_older	aged_70_older	gdp_per_capita	cardiovasc_death_rate	diabetes_prevalence	female_smokers	male_smokers	hospital_beds_per_thousand	life_expectancy	human_development_index	population	excess_mortality_cumulative_absolute	excess_mortality_cumulative	excess_mortality	excess_mortality_cumulative_per_million
DEU	Europe	Germany	2020-01-05	1	1	NA	3	3	NA	0.01	0.01	NA	0.04	0.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-760.7	-3.87	-3.87	-9.13
DEU	Europe	Germany	2020-01-06	1	0	NA	3	0	NA	0.01	0	NA	0.04	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-07	1	0	NA	3	0	NA	0.01	0	NA	0.04	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-08	1	0	NA	3	0	NA	0.01	0	NA	0.04	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-09	1	0	NA	3	0	NA	0.01	0	NA	0.04	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-10	1	0	0.14	3	0	0.43	0.01	0	0	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-11	1	0	0.14	3	0	0.43	0.01	0	0	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-12	1	0	0	3	0	0	0.01	0	0	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-1317.6	-3.33	-2.79	-15.81
DEU	Europe	Germany	2020-01-13	1	0	0	3	0	0	0.01	0	0	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-14	1	0	0	3	0	0	0.01	0	0	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-15	1	0	0	3	0	0	0.01	0	0	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-16	1	0	0	3	0	0	0.01	0	0	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-17	1	0	0	3	0	0	0.01	0	0	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-18	1	0	0	3	0	0	0.01	0	0	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-19	1	0	0	3	0	0	0.01	0	0	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-2325.7	-3.9	-5.05	-27.91
DEU	Europe	Germany	2020-01-20	1	0	0	3	0	0	0.01	0	0	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-21	1	0	0	3	0	0	0.01	0	0	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-22	1	0	0	3	0	0	0.01	0	0	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-23	1	0	0	3	0	0	0.01	0	0	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-24	1	0	0	3	0	0	0.01	0	0	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-25	1	0	0	3	0	0	0.01	0	0	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-26	2	1	0.14	6	3	0.43	0.02	0.01	0	0.07	0.04	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-3679.6	-4.61	-6.71	-44.16
DEU	Europe	Germany	2020-01-27	2	0	0.14	6	0	0.43	0.02	0	0	0.07	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-28	2	0	0.14	6	0	0.43	0.02	0	0	0.07	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-29	2	0	0.14	6	0	0.43	0.02	0	0	0.07	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-30	2	0	0.14	6	0	0.43	0.02	0	0	0.07	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-01-31	2	0	0.14	6	0	0.43	0.02	0	0	0.07	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-01	2	0	0.14	6	0	0.43	0.02	0	0	0.07	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-02	11	9	1.29	9	3	0.43	0.13	0.11	0.02	0.11	0.04	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-4767.9	-4.74	-5.22	-57.22
DEU	Europe	Germany	2020-02-03	11	0	1.29	9	0	0.43	0.13	0	0.02	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-04	11	0	1.29	9	0	0.43	0.13	0	0.02	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-05	11	0	1.29	9	0	0.43	0.13	0	0.02	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-06	11	0	1.29	9	0	0.43	0.13	0	0.02	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-07	11	0	1.29	9	0	0.43	0.13	0	0.02	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-08	11	0	1.29	9	0	0.43	0.13	0	0.02	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-09	20	9	1.29	9	0	0	0.24	0.11	0.02	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-6599.8	-5.43	-8.78	-79.2
DEU	Europe	Germany	2020-02-10	20	0	1.29	9	0	0	0.24	0	0.02	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-11	20	0	1.29	9	0	0	0.24	0	0.02	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.56	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-12	20	0	1.29	9	0	0	0.24	0	0.02	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.11	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-13	20	0	1.29	9	0	0	0.24	0	0.02	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.11	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-14	20	0	1.29	9	0	0	0.24	0	0.02	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.11	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-15	20	0	1.29	9	0	0	0.24	0	0.02	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.11	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-16	25	5	0.71	9	0	0	0.3	0.06	0.01	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.11	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-8363.3	-5.85	-8.24	-100.36
DEU	Europe	Germany	2020-02-17	25	0	0.71	9	0	0	0.3	0	0.01	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.11	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-18	25	0	0.71	9	0	0	0.3	0	0.01	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.11	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-19	25	0	0.71	9	0	0	0.3	0	0.01	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.11	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-20	25	0	0.71	9	0	0	0.3	0	0.01	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.11	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-21	25	0	0.71	9	0	0	0.3	0	0.01	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.11	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-22	25	0	0.71	9	0	0	0.3	0	0.01	0.11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.11	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-23	31	6	0.86	10	1	0.14	0.37	0.07	0.01	0.12	0.01	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.11	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-11277.2	-6.84	-13.33	-135.33
DEU	Europe	Germany	2020-02-24	31	0	0.86	10	0	0.14	0.37	0	0.01	0.12	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.11	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-25	31	0	0.86	10	0	0.14	0.37	0	0.01	0.12	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.11	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-26	31	0	0.86	10	0	0.14	0.37	0	0.01	0.12	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.67	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-27	31	0	0.86	10	0	0.14	0.37	0	0.01	0.12	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.67	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-28	31	0	0.86	10	0	0.14	0.37	0	0.01	0.12	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.44	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-02-29	31	0	0.86	10	0	0.14	0.37	0	0.01	0.12	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-03-01	170	139	19.86	11	1	0.14	2.02	1.65	0.24	0.13	0.01	0	NA	NA	NA	NA	NA	24	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-14146.5	-7.56	-12.82	-169.77
DEU	Europe	Germany	2020-03-02	170	0	19.86	11	0	0.14	2.02	0	0.24	0.13	0	0	2.93	NA	NA	NA	NA	29	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-03-03	170	0	19.86	11	0	0.14	2.02	0	0.24	0.13	0	0	2.96	NA	NA	NA	NA	47	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-03-04	170	0	19.86	11	0	0.14	2.02	0	0.24	0.13	0	0	2.99	NA	NA	NA	NA	66	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-03-05	170	0	19.86	11	0	0.14	2.02	0	0.24	0.13	0	0	3	NA	NA	NA	NA	79	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-03-06	170	0	19.86	11	0	0.14	2.02	0	0.24	0.13	0	0	2.99	NA	NA	NA	NA	94	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-03-07	170	0	19.86	11	0	0.14	2.02	0	0.24	0.13	0	0	2.92	NA	NA	NA	NA	135	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-03-08	1075	905	129.29	23	12	1.71	12.78	10.76	1.54	0.27	0.14	0.02	2.85	NA	NA	NA	NA	151	1.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-16342.4	-7.82	-10.04	-196.12
DEU	Europe	Germany	2020-03-09	1075	0	129.29	23	0	1.71	12.78	0	1.54	0.27	0	0.02	2.83	NA	NA	NA	NA	162	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.7	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-03-10	1075	0	129.29	23	0	1.71	12.78	0	1.54	0.27	0	0.02	2.81	NA	NA	NA	NA	184	2.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.87	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-03-11	1075	0	129.29	23	0	1.71	12.78	0	1.54	0.27	0	0.02	2.82	NA	NA	NA	NA	223	2.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.87	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
